hdp_shardid,skclientkey,medid,medfulname
21,16496,6204303,nitroglycerin (NITRO-DUR) 0.4 mg/1 hr (24 hr) PATCH
21,16496,6204311,nitroglycerin (NITRO-DUR) 0.1 mg/1 hr (24 hr) PATCH
21,16496,6204329,nitroglycerin (NITRO-DUR) 0.2 mg/1 hr (24 hr) PATCH
21,16496,6204378,dibucaine 1% OINTMENT (NUPERCAINAL) (30 gm) TUBE
21,16496,6204394,proparacaine 0.5% OPHTH SOLUTION (ALCAINE) (15 mL) BOTTLE
21,16496,6204415,budesonide EC (ENTOCORT EC) 3 mg CAPSULE
21,16496,6204426,metoclopramide (REGLAN) 2.5 mg TABLET
21,16496,6204430,vecuronium (NORCURON) 20 mg VIAL
21,16496,6204441,sucralfate (CARAFATE) 1 gm (10 mL) UDCUP
21,16496,6204466,verapamil 10 mg (4 mL) VIAL
21,16496,6204480,ropivacaine 0.2% (NAROPIN) (100 mL) BAG
21,16496,6204558,carBAMazepine (TEGRETOL) 50 mg TABLET
21,16496,6204561,propranolol (INDERAL) 10 mg TABLET
21,16496,6204584,promethazine (PHENERGAN) 12.5 mg SUPPOSITORY
21,16496,6204592,promethazine (PHENERGAN) 25 mg SUPPOSITORY
21,16496,6204634,promethazine (PHENERGAN) 25 mg TABLET
21,16496,6204675,pilocarpine 1% OPHTH SOLUTION (ISOPTO CARPINE) (15 mL) BOTTLE
21,16496,6204683,pilocarpine 2% OPHTH SOLUTION (ISOPTO CARPINE) (15 mL) BOTTLE
21,16496,6204691,pilocarpine 4% OPHTH SOLUTION (ISOPTO CARPINE) (15 mL) BOTTLE
21,16496,6204709,oxytocin (PITOCIN) 10 units (1 mL) VIAL
21,16496,6204780,vancomycin (VANCOCIN) 500 mg VIAL
21,16496,6204781,hydroxychloroquine (PLAQUENIL) 100 mg TABLET
21,16496,6204790,tuberculin (MANTOUX) 5 units/0.1 mL (1 mL) VIAL
21,16496,6204808,prednisoLONE 1% OPHTH SOLUTION (PRED FORTE) (5 mL) BOTTLE
21,16496,6203990,oxyCODONE (ROXICODONE) 5 mg TABLET
21,16496,6203994,HYDROcodone/acetaminophen 5mg/163mg (NORCO) TABLET
21,16496,6204027,oseltamivir (TAMIFLU) 30 mg CAPSULE
21,16496,6204048,naloxone (NARCAN) 0.4 mg (1 mL) VIAL
21,16496,6204063,butalbital/apap/caffeine 50mg/325mg/40mg (FIORICET) TABLET
21,16496,6204071,aprepitant (EMEND) 40 mg CAPSULE
21,16496,6204089,phenylephrine (NEO-SYNEPHRINE) 10 mg (1 mL) VIAL
21,16496,6204092,metoprolol XL (TOPROL XL) 6.25 mg ER TABLET
21,16496,6204114,guanFACINE (TENEX) 0.5 mg TABLET
21,16496,6204118,escitalopram (LEXAPRO) 5 mg TABLET
21,16496,6204131,nalbuphine (NUBAIN) 10 mg (1 mL) AMPULE
21,16496,6204132,ceFAZolin (FROZEN) (ANCEF) 2 gm (100 mL) IVPB
21,16496,6204139,phenylephrine 0.25% NASAL SPRAY (NEO-SYNEPHRINE) (15 mL) BOTTLE
21,16496,6204141,rivastigmine (EXELON) 13.3 mg (24 hr) PATCH
21,16496,6204155,predniSONE (DELTASONE) 1.25 mg TABLET
21,16496,6204188,neomycin/polymyxin B/bacitracin OINTMENT (NEOSPORIN) (15 gm) TUBE
21,16496,6204196,neomycin/polymyxin B/bacitracin OPHTH OINTMENT (NEO-POLYCIN) (3.5 gm) TUBE
21,16496,6204204,neomycin/polymyxin B/gramicidin OPHTH SOLUTION (NEOSPORIN) (10 mL) BOTTLE
21,16496,6204206,memantine (NAMENDA) 2.5 mg TABLET
21,16496,6204210,lisinopril/hydrochlorothiazide 10mg/12.5mg (ZESTORETIC) TABLET
21,16496,6204228,methylphenidate (RITALIN) 2.5 mg TABLET
21,16496,6204238,nitroprusside (NIPRIDE) 50 mg (2 mL) VIAL
21,16496,6204240,ivabradine (CORLANOR) 5 mg TABLET
21,16496,6204283,lurasidone (LATUDA) 20 mg TABLET
21,16496,6204287,nitroglycerin 0.4 mg SUBLINGUAL TABLET (NITROSTAT) (25 EA) BOTTLE
21,16496,6204290,primidone (MYSOLINE) 125 mg TABLET
21,16496,6205458,silver sulfadiazine 1% CREAM (SILVADENE) (50 gm) TUBE
21,16496,6205466,silver nitrate STICK
21,16496,6205474,carbidopa/levodopa 10mg/100mg (SINEMET) TABLET
21,16496,6205482,carbidopa/levodopa 25mg/250mg (SINEMET) TABLET
21,16496,6205486,amiodarone (NEXTERONE) 150 mg (100 mL) IVPB
21,16496,6205490,doxepin (SINEQUAN) 25 mg CAPSULE
21,16496,6205495,clozapine (CLOZARIL) 25 mg TABLET
21,16496,6205502,amiodarone (NEXTERONE) 360 mg (200 mL) IVPB
21,16496,6205509,idarucizumab (PRAXBIND) 5 gm (100 mL) KIT
21,16496,6205540,sodium bicarbonate 4.2% 5 mEq (10 mL) SYRINGE
21,16496,6205552,piperacillin/tazobactam (FROZEN) (ZOSYN) 4.5 gm IVPB
21,16496,6205557,sodium bicarbonate 8.4% 50 mEq (50 mL) SYRINGE
21,16496,6205559,meropenem (MERREM) 500 mg VIAL
21,16496,6205573,sulfacetamide 10% OPHTH SOLUTION (BLEPH-10) (15 mL) BOTTLE
21,16496,6205587,buprenorphine (SUBUTEX) 2 mg TABLET
21,16496,6205607,hydrocortisone sodium succinate (Solu-CORTEF) 100 mg VIAL
21,16496,6205613,clomiPRAMINE (ANAFRANIL) 50 mg CAPSULE
21,16496,6205615,methylPREDNISolone sodium (SOLU-Medrol) 125 mg (2 mL) VIAL
21,16496,6205620,sulfamethoxazole/trimethoprim 800mg/160mg (SULFATRIM) (20 mL) UDCUP
21,16496,6205623,methylPREDNISolone sodium (SOLU-Medrol) 40 mg (1 mL) VIAL
21,16496,6205641,empty container 250mL (VIALFEX INTRAVIA 250mL BAG) EACH
21,16496,6205659,hyaluronidase (AMPHADASE) 150 units (1 mL) VIAL
21,16496,6205679,famotidine (PEPCID) 20 mg (2 mL) VIAL
21,16496,6205708,dexMEDEtomidine (PRECEDEX) 400 mcg (100 mL) VIAL
21,16496,6205711,methylnaltrexone (RELISTOR) 12 mg (0.6 mL) VIAL
21,16496,6205712,prednisoLONE (PEDIAPRED) 15 mg (5 mL) UDCUP
21,16496,6204824,predniSONE (DELTASONE) 10 mg TABLET
21,16496,6204832,predniSONE (DELTASONE) 20 mg TABLET
21,16496,6204840,predniSONE (DELTASONE) 5 mg TABLET
21,16496,6204873,"estrogens, conjugated (PREMARIN) 25 mg VIAL"
21,16496,6204915,NIFEdipine (PROCARDIA) 10 mg CAPSULE
21,16496,6204916,botulinum toxin Type A (BOTOX) 100 units VIAL
21,16496,6204923,pramoxine /hydrocortisone 1%/1% (PROCTOFOAM) (10 gm) BOTTLE
21,16496,6204931,promethazine (PHENERGAN) 25 mg (1 mL) VIAL
21,16496,6204952,repaglinide (PRANDIN) 2 mg TABLET
21,16496,6204954,repaglinide (PRANDIN) 1 mg TABLET
21,16496,6204963,ziprasidone (GEODON) 20 mg (1 mL) VIAL
21,16496,6204972,procainamide (PRONESTYL) 1 gm (10 mL) SYRINGE
21,16496,6205003,protamine 50 mg (5 mL) VIAL
21,16496,6205011,albuterol HFA 60 puff (VENTOLIN HFA) (8 gm) INHALER
21,16496,6205042,raltegravir (ISENTRESS) 400 mg TABLET
21,16496,6205043,emtricitabine/tenofovir disoproxil 200mg/300mg (TRUVADA) TABLET
21,16496,6205045,medroxyPROGESTERone (PROVERA) 10 mg TABLET
21,16496,6205052,phenazopyridine (PYRIDIUM) 100 mg TABLET
21,16496,6205106,sodium chloride 1 gm TABLET
21,16496,6205201,rabies vaccine (RABAVERT) 2.5 units (1 mL) SYRINGE
21,16496,6205219,phentolamine (REGITINE) 5 mg VIAL
21,16496,6205227,metoclopramide (REGLAN) 10 mg TABLET
21,16496,6205342,glycopyrrolate (ROBINUL) 0.4 mg (2 mL) VIAL
21,16496,6205359,guaiFENesin/dextromethorphan 200mg/20mg (ROBITUSSIN DM) (10 mL) UDCUP
21,16496,6205375,guaiFENesin (ROBITUSSIN) 200 mg (10 mL) UDCUP
21,16496,6205433,silver sulfadiazine 1% CREAM (SILVADENE) (25 gm) TUBE
21,16496,6203057,HYDROcodone/acetaminophen 7.5mg/325mg (HYCET) (15 mL) UDCUP
21,16496,6203058,methotrexate (RHEUMATREX) 2.5 mg TABLET
21,16496,6203065,isosorbide dinitrate (ISORDIL) 10 mg TABLET
21,16496,6203081,isosorbide dinitrate (ISORDIL) 20 mg TABLET
21,16496,6203136,dexamethasone (DECADRON) 2 mg TABLET
21,16496,6203177,midazolam (VERSED) 2 mg/1 mL (118 mL) BOTTLE
21,16496,6203214,triamcinolone 0.1% OINTMENT (KENALOG) (15 gm) TUBE
21,16496,6203234,Peppermint Spirit BOTTLE
21,16496,6203255,potassium chloride (KLOR-CON) 20 mEq (15 mL) UDCUP
21,16496,6203261,benztropine (COGENTIN) 1 mg TABLET
21,16496,6203294,OXcarbazepine (TRILEPTAL) 300 mg TABLET
21,16496,6203310,tizanidine (ZANAFLEX) 2 mg TABLET
21,16496,6203313,lubricant OPHTH OINTMENT (LACRI-LUBE) (3.5 gm) TUBE
21,16496,6203323,methadone (DOLOPHINE) 2.5 mg TABLET
21,16496,6203334,naltrexone (REVIA) 50 mg TABLET
21,16496,6203339,digoxin (LANOXIN) 0.125 mg TABLET
21,16496,6203354,digoxin (LANOXIN) 0.5 mg (2 mL) AMPULE
21,16496,6203365,metFORMIN (GLUCOPHAGE) 425 mg TABLET
21,16496,6203367,exemestane (AROMASIN) 25 mg TABLET
21,16496,6203387,OXcarbazepine (TRILEPTAL) 150 mg TABLET
21,16496,6203388,digoxin (LANOXIN) 0.25 mg TABLET
21,16496,6203412,furosemide (LASIX) 100 mg (10 mL) VIAL
21,16496,6203420,furosemide (LASIX) 20 mg (2 mL) VIAL
21,16496,6203438,furosemide (LASIX) 20 mg TABLET
21,16496,6203446,furosemide (LASIX) 40 mg (4 mL) VIAL
21,16496,6202650,amikacin (AMIKIN) 1000 mg (4 mL) VIAL
21,16496,6202666,phenobarbital 16.2 mg TABLET
21,16496,6202695,heparin 5000 units (1 mL) VIAL
21,16496,6202698,acetylcysteine 20% RESP (MUCOMYST RESP) 800 mg (4 mL) BOTTLE
21,16496,6202704,buprenorphine/naloxone 8mg/2mg (SUBOXONE) SUBLINGUAL FILM
21,16496,6202716,diazePAM (VALIUM) 1.25 mg TABLET
21,16496,6202740,metOLazone (ZAROXOLYN) 1.25 mg TABLET
21,16496,6202745,insulin NPH (HUMULIN N) 1000 units (10 mL) VIAL
21,16496,6202753,insulin regular (HUMULIN R) 300 units (3 mL) VIAL
21,16496,6202756,finasteride (PROSCAR) 2.5 mg TABLET
21,16496,6202767,apixaban (ELIQUIS) 2.5 mg TABLET
21,16496,6202774,ceftaroline (TEFLARO) 600 mg VIAL
21,16496,6202790,amitriptyline (ELAVIL) 5 mg TABLET
21,16496,6202810,hydroCHLOROthiazide (HYDRODIURIL) 25 mg TABLET
21,16496,6202836,hydrogen peroxide 3% (240 mL) BOTTLE
21,16496,6202846,montelukast (SINGULAIR) 10 mg TABLET
21,16496,6202885,loperamide (IMODIUM) 2 mg CAPSULE
21,16496,6202901,propranolol (INDERAL) 1 mg (1 mL) VIAL
21,16496,6202916,aripiprazole (ABILIFY) 2.5 mg TABLET
21,16496,6202919,propranolol (INDERAL) 10 mg TABLET
21,16496,6202927,propranolol (INDERAL) 20 mg TABLET
21,16496,6202935,propranolol (INDERAL) 40 mg TABLET
21,16496,6202946,thiamine (VITAMIN B1) 50 mg TABLET
21,16496,6202950,indomethacin (INDOCIN) 25 mg CAPSULE
21,16496,6203023,cyanocobalamin (VITAMIN B12) 250 mcg TABLET
21,16496,6203032,paliperidone (INVEGA) 3 mg ER TABLET
21,16496,6203636,neomycin/polymyxin B/dexamethasone OPHTH SOLUTION (MAXITROL) (5 mL) BOTTLE
21,16496,6203651,methylPREDNISolone (MEDROL) 4 mg TABLET
21,16496,6203669,thioridazine (MELLARIL) 25 mg TABLET
21,16496,6203693,psyllium powder (CITRUCEL) PKT
21,16496,6203714,calcitonin-salmon (MIACALCIN) 200 units (2 mL) VIAL
21,16496,6203719,methylene blue (PROVAYBLUE) 50 mg (10 mL) AMPULE
21,16496,6203727,multi-vitamin/minerals (THERAGRAN-M) TABLET
21,16496,6203735,potassium chloride (KLOR-CON) 8 mEq TABLET
21,16496,6203747,levETIRAcetam (KEPPRA) 500 mg (100 mL) IVPB
21,16496,6203750,milk of magnesia 2400 mg (10 mL) UDCUP
21,16496,6203770,ropivacaine 1% (NAROPIN) (20 mL) VIAL
21,16496,6203792,cloNIDine (CATAPRES) 0.05 mg TABLET
21,16496,6203806,insulin regular U-500 (HUMULIN R) 500 units/1 mL (20 mL) VIAL
21,16496,6203830,lidocaine/epinephrine 1%/1:100000 (XYLOCAINE/EPI) (30 mL) VIAL
21,16496,6203834,miconazole 2% VAGINAL CREAM (MONISTAT) (45 gm) TUBE
21,16496,6203855,risperiDONE (RisperDAL) 0.125 mg TABLET
21,16496,6203859,ibuprofen (MOTRIN) 400 mg TABLET
21,16496,6203867,ibuprofen (MOTRIN) 600 mg TABLET
21,16496,6203883,multiple vitamin (THERAGRAN-M) (10 mL) VIAL
21,16496,6203891,nystatin/triamcinolone CREAM (MYCOLOG II) (15 gm) TUBE
21,16496,6203898,oxyCODONE/acetaminophen 2.5mg/163mg (PERCOCET) TABLET
21,16496,6203909,nystatin CREAM (MYCOSTATIN) (15 gm) TUBE
21,16496,6203917,nystatin OINTMENT (MYCOSTATIN) (15 gm) TUBE
21,16496,6203925,nystatin POWDER (NYSTOP) (15 gm) BOTTLE
21,16496,6203958,aluminum/magnesium hydroxide (MAALOX) (30 mL) UDCUP
21,16496,6203974,simethicone (GAS-X) 80 mg TABLET
21,16496,6203453,furosemide (LASIX) 40 mg TABLET
21,16496,6203461,furosemide (LASIX) 80 mg TABLET
21,16496,6203462,estradiol (ESTRACE) 0.5 mg TABLET
21,16496,6203469,pramipexole (MIRAPEX) 0.125 mg TABLET
21,16496,6203479,norepinephrine (LEVOPHED) 4 mg (4 mL) AMPULE
21,16496,6203480,ibutilide (CORVERT) 1 mg (10 mL) VIAL
21,16496,6203503,chlordiazePOXIDE/clindinium 5mg/2.5mg (LIBRAX) CAPSULE
21,16496,6203537,metoprolol tartrate (LOPRESSOR) 100 mg TABLET
21,16496,6203545,metoprolol tartrate (LOPRESSOR) 50 mg TABLET
21,16496,6203552,clotrimazole 1% CREAM (LOTRIMIN AF) (30 gm) TUBE
21,16496,6203558,carbidopa/levodopa 12.5mg/125mg (SINEMET) TABLET
21,16496,6203563,lacosamide (VIMPAT) 100 mg TABLET
21,16496,6203571,hydrALAZINE (APRESOLINE) 5 mg TABLET
21,16496,6203576,cholecalciferol (VITAMIN D) 12.5 mcg TABLET
21,16496,6203580,trihexyphenidyl (ARTANE) 1 mg TABLET
21,16496,6203594,magnesium citrate (CITROMA) (296 mL) BOTTLE
21,16496,6203598,acamprosate (CAMPRAL) 333 mg TABLET
21,16496,6203602,magnesium sulfate 1 gm (2 mL) VIAL
21,16496,6203607,ziprasidone (GEODON) 20 mg CAPSULE
21,16496,6203609,levoFLOXacin (LEVAQUIN) 250 mg (50 mL) IVPB
21,16496,6203610,mannitol 25% (OSMITROL) 12.5 gm (50 mL) VIAL
21,16496,6203611,levoFLOXacin (LEVAQUIN) 250 mg TABLET
21,16496,6203617,chlorthalidone 25 mg TABLET
21,16496,6203618,tranexamic acid (TXA (CYKLOKAPRON)) 1000 mg (10 mL) VIAL
21,16496,6203621,calcium carbonate (TUMS) 500 mg TABLET
21,16496,6203630,levoFLOXacin (LEVAQUIN) 750 mg (150 mL) IVPB
21,16496,6207579,acetaZOLAMIDE (DIAMOX) 500 mg VIAL
21,16496,6207611,esmolol (BREVIBLOC) 100 mg (10 mL) VIAL
21,16496,6207612,haloperidol (HALDOL) 2.5 mg TABLET
21,16496,6207660,dextrose 25% (D25W) 2.5 gm (10 mL) SYRINGE
21,16496,6207661,ferric subsulfate 20-22% (MONSELS) (8 mL) VIAL
21,16496,6207675,roflumilast (DALIRESP) 250 mcg TABLET
21,16496,6207686,betamethasone 0.05% OINTMENT (DIPROLENE) (15 gm) TUBE
21,16496,6207687,hydrocortisone 2.5% OINTMENT (30 gm) TUBE
21,16496,6207793,indigotindisulfonate (INDIGO CARMINE) 40 mg (5 mL) VIAL
21,16496,6207801,metoclopramide (REGLAN) 5 mg TABLET
21,16496,6207827,bumetanide (BUMEX) 1 mg TABLET
21,16496,6207835,levothyroxine (SYNTHROID) 0.05 mg TABLET
21,16496,6207843,nortriptyline (PAMELOR) 25 mg CAPSULE
21,16496,6207847,bupivacaine/epinephrine 0.5%/1:200000 (MARCAINE/EPINEPHRINE) (50 mL) VIAL
21,16496,6207850,trimethoprim 100 mg TABLET
21,16496,6207857,dextrose 20% (D20W) (500 mL) IV SOLUTION
21,16496,6207870,sucrose syrup (Cherry Syrup) (10 mL) UDCUP
21,16496,6207926,acyclovir (ZOVIRAX) 500 mg (10 mL) VIAL
21,16496,6207934,insulin 70/30 (HUMULIN 70/30) 300 units (3 mL) VIAL
21,16496,6207959,bumetanide (BUMEX) 1 mg (4 mL) VIAL
21,16496,6207983,lactulose (CHRONULAC) 20 gm (30 mL) UDCUP
21,16496,6207985,hydrOXYzine hydrochloride (ATARAX) 2.5 mg TABLET
21,16496,6208007,acyclovir (ZOVIRAX) 200 mg CAPSULE
21,16496,6208015,phenol SPRAY (CHLORASEPTIC) (20 mL) BOTTLE
21,16496,6208023,saline 0.65% NASAL SPRAY (OCEAN) (44 mL) BOTTLE
21,16496,6207124,pentoxifylline (TRENTAL) 400 mg TABLET
21,16496,6207140,dilTIAZem (CARDIZEM) 60 mg TABLET
21,16496,6207162,rabies immune globulin (HYPERRAB) 300 units (1 mL) VIAL
21,16496,6207167,nebivolol (BYSTOLIC) 10 mg TABLET
21,16496,6207173,pralidoxime (PROTOPRAM) 1 gm VIAL
21,16496,6207181,polyethylene glycol (COLYTE) (4 liter) BOTTLE
21,16496,6207205,dexamethasone (DECADRON) 20 mg (5 mL) VIAL
21,16496,6207218,beer (12 oz) CAN
21,16496,6207252,ropivacaine 0.2% SINGLE (OnQ PUMP) (750 mL) PUMP
21,16496,6207256,acyclovir 5% OINTMENT (ZOVIRAX) (15 gm) TUBE
21,16496,6207298,colchicine (COLCRYS) 0.6 mg TABLET
21,16496,6207306,traZODone (DESYREL) 50 mg TABLET
21,16496,6207341,piperacillin/tazobactam (ZOSYN) 4.5 gm VIAL
21,16496,6207348,enalapril (VASOTEC) 5 mg TABLET
21,16496,6207354,prazosin (MINIPRESS) 1 mg CAPSULE
21,16496,6207356,fat emulsion 20% (INTRALIPID) (250 mL) IVPB
21,16496,6207395,brimonidine 0.2% OPHTH SOLUTION (ALPHAGAN P) (5 mL) BOTTLE
21,16496,6207443,cefTRIAXone (ROCEPHIN) 2 gm VIAL
21,16496,6207447,sodium polystyrene sulfonate (KAYEXALATE) 15 gm (60 mL) BOTTLE
21,16496,6207454,clotrimazole/betamethasone 1%/0.05% CREAM (LOTRISONE) (15 gm) TUBE
21,16496,6207469,benztropine (COGENTIN) 0.25 mg TABLET
21,16496,6207483,rabies immune globulin (HYPERRAB) 1500 units (5 mL) VIAL
21,16496,6207520,ketamine (KETALAR) 50 mg (5 mL) SYRINGE
21,16496,6207540,oxymetazoline 0.05% NASAL SPRAY (AFRIN) (30 mL) BOTTLE
21,16496,6207557,haloperidol decanoate (HALDOL DECANOATE) 100 mg (1 mL) VIAL
21,16496,6207571,dextrose in water 10% (D10W) 25 gm (250 mL) IV SOLUTION
21,16496,6208452,gemfibrozil (LOPID) 600 mg TABLET
21,16496,6208478,guanFACINE (TENEX) 1 mg TABLET
21,16496,6208486,acebutolol (SECTRAL) 200 mg CAPSULE
21,16496,6208488,oxcarbazepine (TRILEPTAL) 75 mg TABLET
21,16496,6208494,methylergonovine (METHERGINE) 0.2 mg TABLET
21,16496,6208502,propofol (DIPRIVAN) 200 mg (20 mL) VIAL
21,16496,6208510,lisinopril (ZESTRIL) 5 mg TABLET
21,16496,6208536,flumazenil (ROMAZICON) 0.5 mg (5 mL) VIAL
21,16496,6208544,potassium chloride (KLOR-CON) 20 mEq TABLET
21,16496,6208569,bacitracin (BACiiM) 50000 units VIAL
21,16496,6208684,alteplase (ACTIVASE) 100 mg VIAL
21,16496,6208692,tobramycin/dexamethasone 0.3%/0.1% OPHTH SUSPENSION (TOBRADEX) (5 mL) BOTTLE
21,16496,6208726,nabumetone (RELAFEN) 500 mg TABLET
21,16496,6208734,terazosin (HYTRIN) 1 mg CAPSULE
21,16496,6208742,terazosin (HYTRIN) 2 mg CAPSULE
21,16496,6208767,mastisol liquid adhesive (0.67 mL) VIAL
21,16496,6208791,adenosine (ADENOCARD) 6 mg (2 mL) VIAL
21,16496,6208809,amiodarone (PACERONE) 200 mg TABLET
21,16496,6208833,hydroxocobalamin (CYANOKIT) 5 gm KIT
21,16496,6208858,"measles, mumps, rubella vaccine (MMR) (0.5 mL) VIAL"
21,16496,6208890,sertraline (ZOLOFT) 50 mg TABLET
21,16496,6208908,carboprost (HEMABATE) 250 mcg (1 mL) AMPULE
21,16496,6208932,dinoprostone (CERVIDIL) 10 mg SUPPOSITORY
21,16496,6208940,influenza vaccine (FLUARIX) (0.5 mL) SYRINGE
21,16496,6208965,EPINEPHrine (IM or subq) (ADRENALIN) 1 mg (30 mL) VIAL
21,16496,6208981,SUMAtriptan (IMITREX) 6 mg VIAL
21,16496,6208056,FLUoxetine (PROZAC) 20 mg CAPSULE
21,16496,6208064,cloNIDine (CATAPRES TTS-1) 0.1 mg/24 hr (168 hr) PATCH
21,16496,6208072,cloNIDine (CATAPRES TTS-2) 0.2 mg/24 hr (168 hr) PATCH
21,16496,6208080,cloNIDine (CATAPRES TTS-3) 0.3 mg/24 hr (168 hr) PATCH
21,16496,6208081,rivastigmine (EXELON) 4.6 mg (24 hr) PATCH
21,16496,6208082,amlodipine (NORVASC) 1.25 mg TABLET
21,16496,6208119,fosfomycin tromethamine (MONUROL) 3 gm PKT
21,16496,6208120,sodium zirconium cyclosilicate (LOKELMA) 10 gm PKT
21,16496,6208121,sodium zirconium cyclosilicate (LOKELMA) 5 gm PKT
21,16496,6208166,artificial tears GEL (REFRESH CELLUVISC) (0.4 mL) VIAL
21,16496,6208176,rivaroxaban (XARELTO) 2.5 mg TABLET
21,16496,6208178,sodium bicarbonate 4.2% 2.5 mEq (5 mL) VIAL
21,16496,6208179,sodium chloride 0.9% (MINI-BAG PLUS) (50 mL) IVPB
21,16496,6208218,temazepam (RESTORIL) 7.5 mg CAPSULE
21,16496,6208253,gentamicin (GARAMYCIN) 20 mg (2 mL) VIAL
21,16496,6208296,trolamine 10% CREAM (ASPERCREME) (35 gm) TUBE
21,16496,6208304,warfarin (COUMADIN) 1 mg TABLET
21,16496,6208312,NIFEdipine XL (PROCARDIA XL) 30 mg ER TABLET
21,16496,6208320,busPIRone (BUSPAR) 5 mg TABLET
21,16496,6208338,potassium chloride (KLOR-CON) 10 mEq TABLET
21,16496,6208351,benzocaine 20% ORAL SPRAY (HURRICAINE ONE) 1 EA EACH
21,16496,6208353,mupirocin 2% OINTMENT (BACTROBAN) (22 gm) TUBE
21,16496,6208387,stomahesive powder (STOMAHESIVE POWDER) (30 mL) BOTTLE
21,16496,6208391,levETIRAcetam (KEPPRA) 1000 mg (100 mL) IVPB
21,16496,6208403,sodium chloride 0.9% PF (20 mL) VIAL
21,16496,6208429,ibuprofen (MOTRIN) 100 mg (5 mL) UDCUP
21,16496,6206019,thiamine (VITAMIN B1) 100 mg TABLET
21,16496,6206020,tocopheryl (VITAMIN E) 400 units CAPSULE
21,16496,6206027,thiamine (VITAMIN B1) 200 mg (2 mL) VIAL
21,16496,6206049,nicotine 4 mg LOZENGE (NICORETTE) (20 EA) BOTTLE
21,16496,6206050,haloperidol decanoate (HALDOL DECANOATE) 50 mg (1 mL) VIAL
21,16496,6206051,albumin 5% (FLEXBUMIN) 12.5 gm (250 mL) IV SOLUTION
21,16496,6206063,levETIRAcetam (KEPPRA) 125 mg TABLET
21,16496,6206068,chlorproMAZINE (THORAZINE) 25 mg TABLET
21,16496,6206076,chlorproMAZINE (THORAZINE) 50 mg (2 mL) AMPULE
21,16496,6206094,"estrogens, conjugated (PREMARIN) 0.3 mg TABLET"
21,16496,6206100,thyroid (ARMOUR THYROID) 30 mg TABLET
21,16496,6206103,prothrombin complex conc (KCENTRA) VIAL
21,16496,6206138,simethicone (GAS-X) (30 mL) BOTTLE
21,16496,6206154,ropivacaine 0.5% (NAROPIN) (30 mL) VIAL
21,16496,6206179,iron sucrose (VENOFER) 200 mg (10 mL) VIAL
21,16496,6206183,timolol maleate 0.5% OPHTH SOLUTION (TIMOPTIC) (5 mL) BOTTLE
21,16496,6206191,timolol maleate 0.25% OPHTH SOLUTION (TIMOPTIC) (5 mL) BOTTLE
21,16496,6206225,buprenorphine (SUBUTEX) 8 mg TABLET
21,16496,6206241,desoximetasone 0.25% CREAM (TOPICORT) (15 gm) TUBE
21,16496,6206261,lidocaine 1% (XYLOCAINE-MPF) (5 mL) VIAL
21,16496,6206323,eleview (5 mL) VIAL
21,16496,6206325,aripiprazole (ABILIFY) 1 mg TABLET
21,16496,6206332,witch hazel (TUCKS) (100 EA) JAR
21,16496,6206333,amoxicillin/clavulanate 250mg/62.5mg (AUGMENTIN) TABLET
21,16496,6206344,ampicillin 500mg (Pediatric Use) 500 mg VIAL
21,16496,6205738,morphine (ROXANOL) 10 mg (5 mL) UDCUP
21,16496,6205740,oxyCODONE (OXYFAST) 5 mg (5 mL) UDCUP
21,16496,6205765,memantine XR (NAMENDA XR) 28 mg ER CAPSULE
21,16496,6205783,clozapine (CLOZARIL) 50 mg TABLET
21,16496,6205789,pseudoephedrine (SUDAFED) 60 mg TABLET
21,16496,6205792,mirtazapine (REMERON) 3.75 mg TABLET
21,16496,6205798,risperiDONE (RisperDAL) 1 mg/1 mL (30 mL) BOTTLE
21,16496,6205813,levothyroxine (SYNTHROID) 0.1 mg TABLET
21,16496,6205818,permethrin 5% CREAM (ELIMITE) (60 gm) TUBE
21,16496,6205819,lidocaine/epinephrine 1.5%/1:200000 (XYLOCAINE/EPI) (5 mL) AMPULE
21,16496,6205839,OLANZapine (ZyPREXA) 5 mg ODT
21,16496,6205868,donepezil (ARICEPT) 2.5 mg TABLET
21,16496,6205874,fludrocortisone (FLORINEF) 0.05 mg TABLET
21,16496,6205888,carBAMazepine (TEGRETOL) 200 mg TABLET
21,16496,6205890,memantine XR (NAMENDA XR) 7 mg ER CAPSULE
21,16496,6205898,oxyCODONE (ROXICODONE) 2.5 mg TABLET
21,16496,6205912,atenolol (TENORMIN) 50 mg TABLET
21,16496,6205923,clozapine (CLOZARIL) 100 mg TABLET
21,16496,6205946,tetanus immune globlin (HYPER-TET S/D) 250 units (1 mL) SYRINGE
21,16496,6205961,tetracaine 0.5% OPHTH SOLUTION (ALTACAINE) (4 mL) BOTTLE
21,16496,6205967,risperiDONE (RisperDAL) 0.5 mg ODT
21,16496,6205980,nebivolol (BYSTOLIC) 20 mg TABLET
21,16496,6205995,theophylline SR (THEO-DUR) 300 mg ER TABLET
21,16496,6205997,fluPHENAZine (PROLIXIN) 2.5 mg TABLET
21,16496,6206004,lamotrigine (LAMICTAL) 25 mg TABLET
21,16496,6206017,nicotine GUM (NICORETTE) 2 mg EACH
21,16496,6206811,captopril (CAPOTEN) 12.5 mg TABLET
21,16496,6206818,sterile water PF (10 mL) VIAL
21,16496,6206829,dantrolene (DANTRIUM) 20 mg VIAL
