itemtransactionkey,skclientkey,itemtransactionrootkey,transactionsessionkey,itemtransactiontypekey,txtimekey,itemrootkey,itemkey,medkey,meditemrootkey,meditemkey,medfullname,device_naturalkey,dispensingdevicekey,storagespacerootkey,storagespacekey,storagespaceitemrootkey,storagespaceitemkey,storagespaceshortname,storagespaceabbreviatedname,transactionlocaldatetime,cancelflag,startstoragespaceinventoryquantity,endstoragespaceinventoryquantity,estransactiontypekey,legacytransactiontypekey,ismeddeviceexclude,ismedexclude,isdeviceexclude,transactionquantity,actualbegincount,hdp_shardid,medid,dispensingdevicename
-9223372033355081254,13535,1351679527,-1173779208,-2147445089,20201027,-2140167424,-2136404886,-2109695675,-2140167424,-2135852324,flumazenil (Romazicon) 0.1 mg/1 mL (5 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106350,-2115030017,-2122539377,-2109146931,ED_AUX Drw 4.1-Pkt C5,ED_AUX 4.1-C5,2020-10-27 09:29:52.0,False,4.0000,3.0000,13,13,False,False,False,1.000000000000000000,4.000000000000000000,15,2944107,MURED
-9223372033282254057,13535,1424320539,-1154467282,-2147445089,20210225,-2140167451,-2136404913,-2109696548,-2140167451,-2135857404,finasteride (Proscar) 5 mg TAB,-2147440893,-2145971825,-2127105854,-2115029579,-2122539160,-2109147186,MED-SURG_MAIN Drw 6.1-Pkt E5,MED-SURG_MAIN 6.1-E5,2021-02-25 09:47:16.0,False,13.0000,12.0000,13,13,False,False,False,1.000000000000000000,13.000000000000000000,15,33077,MURMSU
-9223372033244019632,13535,1462452694,-1144295414,-2147445089,20210429,-2140167446,-2136404908,-2109696717,-2140167446,-2135857396,flecainide (Tambocor) 50 mg TAB,-2147440893,-2145970038,-2127105440,-2115029769,-2122539079,-2098032362,MED-SURG_AUX Drw 2.2-Pkt C3,MED-SURG_AUX 2.2-C3,2021-04-29 11:06:18.0,False,9.0000,6.0000,13,13,False,False,False,3.000000000000000000,9.000000000000000000,15,9849027,MURMSU
-9223372033482682696,13535,1224301132,-1207955374,-2147445089,20200421,-2140167446,-2136404908,-2113999666,-2140167446,-2135857396,flecainide (Tambocor) 50 mg TAB,-2147440893,-2146017728,-2127105440,-2118106293,-2122539079,-2109147146,MED-SURG_AUX Drw 2.2-Pkt C3,MED-SURG_AUX 2.2-C3,2020-04-21 09:35:13.0,False,19.0000,0.0000,13,13,False,False,False,19.000000000000000000,19.000000000000000000,15,9849027,MURMSU
-9223372033318908269,13535,1387761841,-1164182792,-2147445089,20201231,-2140167442,-2136404904,-2109695202,-2140167442,-2135857389,fluconazole (Diflucan) 100 mg TAB,-2147440893,-2145981111,-2127105658,-2115029425,-2122539312,-2109147276,MED-SURG_MAIN Drw 2.2-Pkt B3,MED-SURG_MAIN 2.2-B3,2020-12-31 09:36:47.0,False,12.0000,10.0000,13,13,False,False,False,2.000000000000000000,12.000000000000000000,15,98852,MURMSU
-9223372033476690438,13535,1230280854,-1206342406,-2147445089,20200505,-2140167433,-2136404895,-2109694416,-2140167433,-2135857372,fluconazole-NS (Diflucan/NS) 200 mg/100 mL BAG,-2147440893,-2146016094,-2127104634,-2118105883,-2122538926,-2109146806,MEDSURG_TOWER_1 Dr 2-Pkt 6,MEDSURG_TOWER_1 2-6,2020-05-05 09:29:32.0,False,7.0000,5.0000,13,13,False,False,False,2.000000000000000000,7.000000000000000000,15,98894,MURMSU
-9223372033335669114,13535,1371042657,-1168607084,-2147445089,20201201,-2140167433,-2136404895,-2109694416,-2140167433,-2135857372,fluconazole-NS (Diflucan/NS) 200 mg/100 mL BAG,-2147440893,-2146006755,-2127104634,-2118105883,-2122538926,-2109146806,MEDSURG_TOWER_1 Dr 2-Pkt 6,MEDSURG_TOWER_1 2-6,2020-12-01 08:52:57.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,98894,MURMSU
-9223372033482143729,13535,1224839029,-1207809264,-2147445089,20200423,-2140167433,-2136404895,-2113999662,-2140167433,-2135857372,fluconazole-NS (Diflucan/NS) 200 mg/100 mL BAG,-2147440892,-2146016471,-2127103733,-2118103812,-2116549733,-2100330568,ED_TOWER 2 Dr 2-Pkt 47,ED_TOWER 2 2-47,2020-04-23 09:37:06.0,False,4.0000,3.0000,13,13,False,False,False,1.000000000000000000,4.000000000000000000,15,98894,MURED
-9223372033335668928,13535,1371042848,-1168607036,-2147445089,20201201,-2140167433,-2136404895,-2109694416,-2140167433,-2135857372,fluconazole-NS (Diflucan/NS) 200 mg/100 mL BAG,-2147440892,-2146014663,-2127103733,-2118103812,-2116549733,-2100330568,ED_TOWER 2 Dr 2-Pkt 47,ED_TOWER 2 2-47,2020-12-01 09:29:11.0,False,6.0000,0.0000,13,13,False,False,False,6.000000000000000000,6.000000000000000000,15,98894,MURED
-9223372033449353409,13535,1257558748,-1199020356,-2147445089,20200701,-2140167352,-2136404814,-2109695395,-2140167352,-2135857235,folic acid (Folvite) 1 mg TAB,-2147440892,-2146014663,-2127105566,-2115030241,-2118306402,-2102889373,ED_AUX Drw 6.1-Pkt B5,ED_AUX 6.1-B5,2020-07-01 09:07:12.0,False,7.0000,4.0000,13,13,False,False,False,3.000000000000000000,7.000000000000000000,15,48599,MURED
-9223372033282949330,13535,1423626996,-1154651659,-2147445089,20210224,-2140167352,-2136404814,-2109695395,-2140167352,-2135857235,folic acid (Folvite) 1 mg TAB,-2147440892,-2145971824,-2127105566,-2115030241,-2118306402,-2102889373,ED_AUX Drw 6.1-Pkt B5,ED_AUX 6.1-B5,2021-02-24 10:08:44.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,48599,MURED
-9223372033449827104,13535,1257090111,-1199145903,-2147445089,20200630,-2140167352,-2136404814,-2109695395,-2140167352,-2135857235,folic acid (Folvite) 1 mg TAB,-2147440893,-2146016094,-2127105649,-2115029413,-2122539300,-2109147279,MED-SURG_MAIN Drw 2.2-Pkt D5,MED-SURG_MAIN 2.2-D5,2020-06-30 09:41:50.0,False,30.0000,20.0000,13,13,False,False,False,10.000000000000000000,30.000000000000000000,15,48599,MURMSU
-9223372033449353405,13535,1257558745,-1199020355,-2147445089,20200701,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-07-01 09:07:30.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,11292,MURED
-9223372033490116655,13535,1216882376,-1209968661,-2147445089,20200331,-2140167351,-2136404813,-2111350056,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146017727,-2127106237,-2118107364,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-03-31 08:58:31.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,11292,MURED
-9223372033433829781,13535,1273050815,-1194900606,-2147445089,20200730,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-07-30 08:31:26.0,False,6.0000,0.0000,13,13,False,False,False,6.000000000000000000,6.000000000000000000,15,11292,MURED
-9223372033397663616,13535,1309147066,-1185198591,-2147445089,20200925,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-09-25 08:22:19.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURED
-9223372033294210036,13535,1412399704,-1157669459,-2147445089,20210210,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2145975228,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2021-02-10 09:23:17.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,11292,MURED
-9223372033331570013,13535,1375132117,-1167518063,-2147445089,20201208,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2146006755,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2020-12-08 08:47:35.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,11292,MURMSU
-9223372033341383467,13535,1365341570,-1170121679,-2147445089,20201120,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-11-20 08:45:35.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,11292,MURED
-9223372033345809099,13535,1360928085,-1171304091,-2147445089,20201110,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2146006755,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2020-11-10 08:35:14.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,11292,MURMSU
-9223372033407134276,13535,1299691111,-1187720486,-2147445089,20200915,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2146006755,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2020-09-15 08:49:40.0,False,7.0000,0.0000,13,13,False,False,False,7.000000000000000000,7.000000000000000000,15,11292,MURMSU
-9223372033262073686,13535,1444445353,-1149117637,-2147445089,20210331,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2145970038,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2021-03-31 08:53:37.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURMSU
-9223372033358605295,13535,1348162255,-1174721174,-2147445089,20201023,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-10-23 09:44:32.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURED
-9223372033274460036,13535,1432093019,-1152404744,-2147445089,20210310,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2145971824,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2021-03-10 09:15:03.0,False,8.0000,0.0000,13,13,False,False,False,8.000000000000000000,8.000000000000000000,15,11292,MURED
-9223372033424384363,13535,1282474605,-1192381904,-2147445089,20200818,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2146016094,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2020-08-18 08:14:11.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,11292,MURMSU
-9223372033370287941,13535,1336495362,-1177842091,-2147445089,20201013,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2146006755,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2020-10-13 08:27:22.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURMSU
-9223372033298255880,13535,1408363676,-1158729712,-2147445089,20210203,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2145981111,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2021-02-03 08:43:12.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURMSU
-9223372033258038949,13535,1448469107,-1148044636,-2147445089,20210407,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2145970039,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2021-04-07 09:51:06.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURED
-9223372033227364653,13535,1479063824,-1139873342,-2147445089,20210526,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2145970038,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2021-05-26 10:04:01.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,11292,MURMSU
-9223372033310419247,13535,1396229211,-1161948461,-2147445089,20210115,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2145981112,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2021-01-15 09:52:25.0,False,7.0000,0.0000,13,13,False,False,False,7.000000000000000000,7.000000000000000000,15,11292,MURED
-9223372033480812989,13535,1226166826,-1207450872,-2147445089,20200427,-2140167351,-2136404813,-2111350056,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146016471,-2127106237,-2118107364,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-04-27 10:10:03.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,11292,MURED
-9223372033325710018,13535,1380977641,-1165968459,-2147445089,20201218,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2145981112,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-12-18 09:23:12.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURED
-9223372033315148652,13535,1391511447,-1163192096,-2147445089,20210107,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2145981111,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2021-01-07 11:16:55.0,False,7.0000,0.0000,13,13,False,False,False,7.000000000000000000,7.000000000000000000,15,11292,MURMSU
-9223372033419349052,13535,1287498518,-1191026605,-2147445089,20200828,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2146014663,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2020-08-28 09:00:14.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,11292,MURED
-9223372033240234516,13535,1466227734,-1143288327,-2147445089,20210505,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440892,-2145970039,-2127106237,-2115029958,-2119396069,-2104433473,ED_AUX Drw 1.1-Pkt A4,ED_AUX 1.1-A4,2021-05-05 09:44:16.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,11292,MURED
-9223372033278727931,13535,1427836922,-1153535861,-2147445089,20210303,-2140167351,-2136404813,-2109696670,-2140167351,-2135852320,folic acid (Folvite) 5 mg/1 mL (10 mL) MULTIDOSE VIAL,-2147440893,-2145971825,-2127105183,-2115029744,-2116231566,-2099854076,MED-SURG_AUX Drw 1.2-Pkt A3,MED-SURG_AUX 1.2-A3,2021-03-03 08:37:34.0,False,10.0000,0.0000,13,13,False,False,False,10.000000000000000000,10.000000000000000000,15,11292,MURMSU
-9223372033419349127,13535,1287498435,-1191026633,-2147445089,20200828,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440893,-2146006755,-2127106064,-2118107148,-2118013606,-2102483069,MED-SURG_MAIN Drw 1-Pkt 13,MED-SURG_MAIN 1-13,2020-08-28 08:30:30.0,False,7.0000,3.0000,13,13,False,False,False,4.000000000000000000,7.000000000000000000,15,48991943,MURMSU
-9223372033423621910,13535,1283235532,-1192176327,-2147445089,20200819,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440893,-2146016094,-2127106064,-2118107148,-2118013606,-2102483069,MED-SURG_MAIN Drw 1-Pkt 13,MED-SURG_MAIN 1-13,2020-08-19 08:10:06.0,False,7.0000,4.0000,13,13,False,False,False,3.000000000000000000,7.000000000000000000,15,48991943,MURMSU
-9223372033502031608,13535,1204989373,-1213172864,-2147445089,20200304,-2140167344,-2136404806,-2110560527,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440893,-2146020635,-2127106064,-2118107148,-2118013606,-2102483069,MED-SURG_MAIN Drw 1-Pkt 13,MED-SURG_MAIN 1-13,2020-03-04 08:26:05.0,False,10.0000,9.0000,13,13,False,False,False,1.000000000000000000,10.000000000000000000,15,48991943,MURMSU
-9223372033230395530,13535,1476040937,-1140676622,-2147445089,20210521,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440893,-2145970038,-2127106064,-2118107148,-2118013606,-2102483069,MED-SURG_MAIN Drw 1-Pkt 13,MED-SURG_MAIN 1-13,2021-05-21 08:52:21.0,False,6.0000,5.0000,13,13,False,False,False,1.000000000000000000,6.000000000000000000,15,48991943,MURMSU
-9223372033343406297,13535,1363324502,-1170652920,-2147445089,20201117,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440892,-2146014663,-2127106589,-2118107688,-2118013605,-2102483067,ED_MAIN Drw 1-Pkt 13,ED_MAIN 1-13,2020-11-17 10:00:26.0,False,6.0000,0.0000,13,13,False,False,False,6.000000000000000000,6.000000000000000000,15,48991943,MURED
-9223372033233026745,13535,1473416290,-1141374645,-2147445089,20210517,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440892,-2145970039,-2127106589,-2118107688,-2118013605,-2097868642,ED_MAIN Drw 1-Pkt 13,ED_MAIN 1-13,2021-05-17 11:26:10.0,False,6.0000,2.0000,13,13,False,False,False,4.000000000000000000,6.000000000000000000,15,48991943,MURED
-9223372033288224112,13535,1418366613,-1156039950,-2147445089,20210215,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440892,-2145975228,-2127106589,-2118107688,-2118013605,-2102483067,ED_MAIN Drw 1-Pkt 13,ED_MAIN 1-13,2021-02-15 10:50:13.0,False,6.0000,0.0000,13,13,False,False,False,6.000000000000000000,6.000000000000000000,15,48991943,MURED
-9223372033470135971,13535,1236823874,-1204588428,-2147445089,20200522,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440892,-2146014663,-2127106589,-2118107688,-2118013605,-2102483067,ED_MAIN Drw 1-Pkt 13,ED_MAIN 1-13,2020-05-22 08:28:53.0,False,5.0000,0.0000,13,13,False,False,False,5.000000000000000000,5.000000000000000000,15,48991943,MURED
-9223372033470135982,13535,1236823850,-1204588433,-2147445089,20200522,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440893,-2146016094,-2127106064,-2118107148,-2118013606,-2102483069,MED-SURG_MAIN Drw 1-Pkt 13,MED-SURG_MAIN 1-13,2020-05-22 08:21:25.0,False,9.0000,0.0000,13,13,False,False,False,9.000000000000000000,9.000000000000000000,15,48991943,MURMSU
-9223372033500235024,13535,1206782934,-1212687256,-2147445089,20200309,-2140167344,-2136404806,-2110560527,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440893,-2146020635,-2127106064,-2118107148,-2118013606,-2102483069,MED-SURG_MAIN Drw 1-Pkt 13,MED-SURG_MAIN 1-13,2020-03-09 10:24:42.0,False,7.0000,6.0000,13,13,False,False,False,1.000000000000000000,7.000000000000000000,15,48991943,MURMSU
-9223372033423621852,13535,1283235585,-1192176271,-2147445089,20200819,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440892,-2146014663,-2127106589,-2118107688,-2118013605,-2102483067,ED_MAIN Drw 1-Pkt 13,ED_MAIN 1-13,2020-08-19 08:47:19.0,False,6.0000,0.0000,13,13,False,False,False,6.000000000000000000,6.000000000000000000,15,48991943,MURED
-9223372033225986450,13535,1480438465,-1139508793,-2147445089,20210528,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440892,-2145962470,-2127106589,-2118107688,-2118013605,-2097868642,ED_MAIN Drw 1-Pkt 13,ED_MAIN 1-13,2021-05-28 09:33:53.0,False,5.0000,4.0000,13,13,False,False,False,1.000000000000000000,5.000000000000000000,15,48991943,MURED
-9223372033488100954,13535,1218894177,-1209422473,-2147445089,20200406,-2140167344,-2136404806,-2110560527,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440892,-2146017727,-2127106589,-2118107688,-2118013605,-2102483067,ED_MAIN Drw 1-Pkt 13,ED_MAIN 1-13,2020-04-06 10:21:57.0,False,6.0000,0.0000,13,13,False,False,False,6.000000000000000000,6.000000000000000000,15,48991943,MURED
-9223372033338585134,13535,1368132699,-1169382643,-2147445089,20201125,-2140167344,-2136404806,-2109693727,-2140167344,-2135857220,formoterol (Perforomist) 20 mcg/2 mL NEBULE,-2147440893,-2146006755,-2127106064,-2118107148,-2118013606,-2102483069,MED-SURG_MAIN Drw 1-Pkt 13,MED-SURG_MAIN 1-13,2020-11-25 08:20:10.0,False,7.0000,3.0000,13,13,False,False,False,4.000000000000000000,7.000000000000000000,15,48991943,MURMSU
